event_time,account,return,total_turnover,turnover,total_cost,cost,value,cash,bench
2024-02-10,1008634.1600730895,0.007361693225261006,1597858.9698791504,0.0,1597.8589698791504,0.0,566153.0052185059,442481.15485458367,0.013118744
2024-02-11,1004980.2475982665,-0.003611826387424216,1608759.9700927734,0.010807684931901491,1608.7599700927735,1.0807684931901537e-05,551608.9935302734,453371.2540679931,0.011494994
2024-02-12,1031962.2513824461,0.02684829263924553,1608759.9700927734,0.0,1608.7599700927735,0.0,578590.9973144531,453371.2540679931,0.0334841
2024-02-13,1032314.2624908446,0.0003411085123771469,1608759.9700927734,0.0,1608.7599700927735,0.0,578943.0084228516,453371.2540679931,-0.004360795
2024-02-14,1058368.2633453368,0.02523843930202723,1608759.9700927734,0.0,1608.7599700927735,0.0,604997.0092773438,453371.2540679931,0.04216492
2024-02-15,1053430.2628570555,-0.004665673243709143,1608759.9700927734,0.0,1608.7599700927735,0.0,600059.0087890625,453371.2540679931,0.0016378164
2024-02-16,1042475.2640777586,-0.010399358330171122,1608759.9700927734,0.0,1608.7599700927735,0.0,589104.0100097656,453371.2540679931,0.00470531
2024-02-17,1036940.2421051024,-0.005309499576043073,1608759.9700927734,0.0,1608.7599700927735,0.0,583568.9880371094,453371.2540679931,-0.009236991
2024-02-18,1055763.2432037352,0.018152445371798914,1608759.9700927734,0.0,1608.7599700927735,0.0,602391.9891357422,453371.2540679931,0.009585738
2024-02-19,1060135.2555328368,0.00414109162944014,1608759.9700927734,0.0,1608.7599700927735,0.0,606764.0014648438,453371.2540679931,-0.0069612265
2024-02-20,1058120.2530914305,-0.001900703170552974,1608759.9700927734,0.0,1608.7599700927735,0.0,604748.9990234375,453371.2540679931,0.009349942
2024-02-21,1043905.4087928771,-0.013423816675926145,1619591.9700622559,0.010237021678618645,1619.591970062256,1.0237021678618689e-05,601376.9866943359,442528.42209854117,-0.007834673
2024-02-22,1043979.7989852905,0.0003630656493164909,1924207.9727172852,0.29180421912678167,1924.2079727172854,0.00029180421912678177,297139.990234375,746839.8087509155,-0.010819197
2024-02-23,1039063.807774353,-0.004708894957273752,1924207.9727172852,0.0,1924.2079727172854,0.0,292223.9990234375,746839.8087509155,-0.010612011
2024-02-24,1046101.8204696655,0.006773417226789697,1924207.9727172852,0.0,1924.2079727172854,0.0,299262.01171875,746839.8087509155,0.016239762
2024-02-25,1058098.8175399778,0.011468288110736797,1924207.9727172852,0.0,1924.2079727172854,0.0,311259.0087890625,746839.8087509155,0.0031149387
2024-02-26,1064433.8028915403,0.005987139619238018,1924207.9727172852,0.0,1924.2079727172854,0.0,317593.994140625,746839.8087509155,0.053115726
2024-02-27,1066291.1068336486,0.0020442924121934014,2242917.977142334,0.2994174025282468,2242.917977142334,0.0002994174025282467,638480.012512207,427811.0943214416,0.047008753
2024-02-28,1111308.1005470275,0.042218296134023725,2242917.977142334,0.0,2242.917977142334,0.0,683497.0062255859,427811.0943214416,0.094583035
2024-02-29,1126292.1039955139,0.013483212658227398,2242917.977142334,0.0,2242.917977142334,0.0,698481.0096740723,427811.0943214416,-0.020840585
2024-03-01,1145725.9317710875,0.017277013402299528,2268053.977203369,0.0223174787178791,2268.0539772033694,2.231747871787918e-05,692803.9733886719,452921.9583824157,0.020561099
2024-03-02,1146115.9601524351,0.0003404203139094025,2268053.977203369,0.0,2268.0539772033694,0.0,693194.0017700195,452921.9583824157,-0.006421387
2024-03-03,1153134.974129486,0.006124174360260407,2268053.977203369,0.0,2268.0539772033694,0.0,700213.0157470703,452921.9583824157,0.018176079
2024-03-04,1175526.9708946226,0.019418365817965653,2268053.977203369,0.0,2268.0539772033694,0.0,722605.012512207,452921.9583824157,0.08130908
2024-03-05,1146623.9420249937,-0.024587295387729434,2268053.977203369,0.0,2268.0539772033694,0.0,693701.9836425781,452921.9583824157,-0.066256166
2024-03-06,1187913.9490440367,0.03601006878168164,2268053.977203369,0.0,2268.0539772033694,0.0,734991.9906616211,452921.9583824157,0.03687823
2024-03-07,1228111.9791343687,0.03383917675407469,2268053.977203369,0.0,2268.0539772033694,0.0,775190.0207519531,452921.9583824157,0.011337757
2024-03-08,1232079.570400238,0.003242353575451997,2282435.977935791,0.011710659106638622,2282.4359779357915,1.1710659106638769e-05,764789.9932861328,467289.57711410517,0.0194695
2024-03-09,1232964.5557518005,0.0007182858744058346,2282435.977935791,0.0,2282.4359779357915,0.0,765674.9786376953,467289.57711410517,0.00277555
2024-03-10,1230550.5725975037,-0.001957869058794596,2282435.977935791,0.0,2282.4359779357915,0.0,763260.9954833984,467289.57711410517,0.009406805
2024-03-11,1260727.58675766,0.024523180787651172,2282435.977935791,0.0,2282.4359779357915,0.0,793438.0096435547,467289.57711410517,0.04527855
2024-03-12,1258015.5811424255,-0.0021511432316707792,2282435.977935791,0.0,2282.4359779357915,0.0,790726.0040283203,467289.57711410517,-0.008686304
2024-03-13,1292609.4595176696,0.02751077561660321,2297541.9776916504,0.012007800207165445,2297.541977691651,1.2007800207165589e-05,810228.9886474609,482380.4708702087,0.022678137
2024-03-14,1310884.0607292175,0.014150438925120265,2313931.977081299,0.012679776763945607,2313.9319770812995,1.2679776763945608e-05,812129.98046875,498754.0802604675,-0.023038387
2024-03-15,1313705.4017723082,0.002165718637925195,2331596.9764709473,0.013475638249672336,2331.596976470948,1.3475638249672406e-05,797303.987121582,516401.41465072625,-0.0264619
2024-03-16,1287597.0348487855,-0.019859834547859893,2349991.9761657715,0.014002378059805257,2349.991976165772,1.4002378059805118e-05,752819.0155029297,534778.0193458557,-0.060420573
2024-03-17,1330826.7204689025,0.033847541932266335,2702300.984954834,0.27361744338782,2702.3009849548343,0.0002736174433878199,444092.00134277344,886734.719126129,0.047363162
2024-03-18,1318904.3466835022,-0.008928287658661601,2742670.986175537,0.03033452860525613,2742.6709861755376,3.0334528605256197e-05,391839.9963378906,927064.3503456115,-0.011455536
2024-03-19,1266704.364994049,-0.03957829225501792,2742670.986175537,0.0,2742.6709861755376,0.0,339640.0146484375,927064.3503456115,-0.0839017
2024-03-20,1310604.3588905334,0.034656858466490414,2742670.986175537,0.0,2742.6709861755376,0.0,383540.0085449219,927064.3503456115,0.09530771
2024-03-21,1285984.363773346,-0.018785222977610937,2742670.986175537,0.0,2742.6709861755376,0.0,358920.0134277344,927064.3503456115,-0.034481466
2024-03-22,1277041.4177726745,-0.006940208801460295,2760616.986846924,0.013955069110427917,2760.616986846924,1.3955069110427848e-05,367941.0140991211,909100.4036735534,-0.026024342
2024-03-23,1271665.3908561706,-0.004209751415800118,2760616.986846924,0.0,2760.616986846924,0.0,362564.9871826172,909100.4036735534,0.0030310154
2024-03-24,1296354.1500267028,0.019428085680060946,2777881.9862365723,0.01357668417634963,2777.8819862365726,1.357668417634963e-05,404536.0107421875,891818.1392845153,0.05032003
2024-03-25,1307596.1513694762,0.008672014003690172,2777881.9862365723,0.0,2777.8819862365726,0.0,415778.01208496094,891818.1392845153,0.039726496
2024-03-26,1310663.2549568175,0.0023600571045440705,2796779.985809326,0.014452474147282849,2796.7799858093267,1.4452474147282988e-05,399966.0140991211,910697.2408576964,0.0015454292
2024-03-27,1301990.2447029112,-0.006617268181667304,2796779.985809326,0.0,2796.7799858093267,0.0,391293.00384521484,910697.2408576964,-0.0074014068
2024-03-28,1308920.2511116026,0.005322625447376296,2796779.985809326,0.0,2796.7799858093267,0.0,398223.01025390625,910697.2408576964,0.018865824
2024-03-29,1313918.2293220519,0.0038183978024670926,2796779.985809326,0.0,2796.7799858093267,0.0,403220.98846435547,910697.2408576964,-0.013140082
2024-03-30,1318517.234449005,0.0035002217218084368,2796779.985809326,0.0,2796.7799858093267,0.0,407819.9935913086,910697.2408576964,-0.0038419366
2024-03-31,1335842.234449005,0.013139759987468,2796779.985809326,0.0,2796.7799858093267,0.0,425144.9935913086,910697.2408576964,0.024400353
2024-04-01,1300888.47851181,-0.025878042363178103,3181553.9894104004,0.28803850760099825,3181.5539894104013,0.0002880385076009985,734860.0158691406,566028.4626426694,-0.02287054
2024-04-02,1279118.0850791929,-0.01646568001911927,3531933.994293213,0.2693390022822249,3531.933994293214,0.0002693390022822249,363059.99755859375,916058.0875205991,-0.060097933
2024-04-03,1286158.0936241148,0.005503798771233864,3531933.994293213,0.0,3531.933994293214,0.0,370100.0061035156,916058.0875205991,0.0076270103
2024-04-04,1284058.0875205991,-0.0016327744730029751,3531933.994293213,0.0,3531.933994293214,0.0,368000.0,916058.0875205991,0.038271427
2024-04-05,1283690.0875205991,0.0,3899933.994293213,0.2865913961186717,3899.933994293214,0.00028659139611867166,0.0,1283690.0875205991,-0.009741485
2024-04-06,1283690.0875205991,0.0,3899933.994293213,0.0,3899.933994293214,0.0,0.0,1283690.0875205991,0.015856266
2024-04-07,1283690.0875205991,0.0,3899933.994293213,0.0,3899.933994293214,0.0,0.0,1283690.0875205991,0.006740451
2024-04-08,1307385.683150482,0.018728052712032935,4245353.9894104,0.26908363511971467,4245.3539894104015,0.00026908363511971483,369461.0107421875,937924.6724082944,0.032577753
2024-04-09,1288563.661666107,-0.014396686247181857,4245353.9894104,0.0,4245.3539894104015,0.0,350638.9892578125,937924.6724082944,-0.034543395
2024-04-10,1292488.661666107,0.003046027229205729,4245353.9894104,0.0,4245.3539894104015,0.0,354563.9892578125,937924.6724082944,0.02147746
2024-04-11,1288176.6743614194,-0.003336189656881826,4245353.9894104,0.0,4245.3539894104015,0.0,350252.001953125,937924.6724082944,-0.0088467
2024-04-12,1261667.665572357,-0.02057870579142699,4245353.9894104,0.0,4245.3539894104015,0.0,323742.9931640625,937924.6724082944,-0.041277826
2024-04-13,1238625.673384857,-0.018263123337671473,4245353.9894104,0.0,4245.3539894104015,0.0,300701.0009765625,937924.6724082944,-0.04755926
2024-04-14,1253435.683150482,0.011956808327049217,4245353.9894104,0.0,4245.3539894104015,0.0,315511.0107421875,937924.6724082944,0.02717781
2024-04-15,1248123.671431732,-0.004237961141650587,4245353.9894104,0.0,4245.3539894104015,0.0,310198.9990234375,937924.6724082944,-0.034142435
2024-04-16,1246346.669478607,-0.0014237386837528591,4245353.9894104,0.0,4245.3539894104015,0.0,308421.9970703125,937924.6724082944,0.005887747
2024-04-17,1236465.663619232,-0.007927975499391829,4245353.9894104,0.0,4245.3539894104015,0.0,298540.9912109375,937924.6724082944,-0.039440155
2024-04-18,1244364.6626426694,0.006388369087675682,4245353.9894104,0.0,4245.3539894104015,0.0,306439.990234375,937924.6724082944,0.03578329
2024-04-19,1243570.6685020444,-0.0006380719128898975,4245353.9894104,0.0,4245.3539894104015,0.0,305645.99609375,937924.6724082944,0.005481839
2024-04-20,1253503.6763145444,0.007987489624908011,4245353.9894104,0.0,4245.3539894104015,0.0,315579.00390625,937924.6724082944,0.017590284
2024-04-21,1252691.6645957944,-0.0006477936475921752,4245353.9894104,0.0,4245.3539894104015,0.0,314766.9921875,937924.6724082944,8.583069e-06
2024-04-22,1257944.667525482,0.004193372621651861,4245353.9894104,0.0,4245.3539894104015,0.0,320019.9951171875,937924.6724082944,0.028921127
2024-04-23,1257623.6475547787,-7.957238409503474e-07,4565372.983551025,0.2543983073358371,4565.372983551027,0.00025439830733583725,0.0,1257623.6475547787,-0.006065905
2024-04-24,1257623.6475547787,0.0,4565372.983551025,0.0,4565.372983551027,0.0,0.0,1257623.6475547787,-0.03198737
2024-04-25,1257623.6475547787,0.0,4565372.983551025,0.0,4565.372983551027,0.0,0.0,1257623.6475547787,0.0032470226
2024-04-26,1257623.6475547787,0.0,4565372.983551025,0.0,4565.372983551027,0.0,0.0,1257623.6475547787,-0.011292219
2024-04-27,1257623.6475547787,0.0,4565372.983551025,0.0,4565.372983551027,0.0,0.0,1257623.6475547787,-0.0048303604
2024-04-28,1258088.0827842709,0.0006281610845271131,4890927.988433838,0.2588652062290616,4890.927988433839,0.00025886520622906176,326344.9951171875,931743.0876670834,-0.0054104924
2024-04-29,1253416.0857139584,-0.003713569132594371,4890927.988433838,0.0,4890.927988433839,0.0,321672.998046875,931743.0876670834,0.01184082
2024-04-30,1233148.0925498959,-0.016170203490341876,4890927.988433838,0.0,4890.927988433839,0.0,301405.0048828125,931743.0876670834,-0.05001098
2024-05-01,1228989.0837608334,-0.003372675848253171,4890927.988433838,0.0,4890.927988433839,0.0,297245.99609375,931743.0876670834,-0.038024664
2024-05-02,1230362.0818077084,0.0011171767634204563,4890927.988433838,0.0,4890.927988433839,0.0,298618.994140625,931743.0876670834,0.011918783
2024-05-03,1242004.0984092709,0.00946226868797637,4890927.988433838,0.0,4890.927988433839,0.0,310261.0107421875,931743.0876670834,0.06470311
2024-05-04,1247209.602664947,0.004730270428506274,5560438.991546631,0.5390569998684277,5560.438991546633,0.000539056999868428,365125.00762939453,882084.5950355525,0.01606226
2024-05-05,1246409.5843544002,-0.0006414465610571422,5560438.991546631,0.0,5560.438991546633,0.0,364324.98931884766,882084.5950355525,0.0018775463
2024-05-06,1256440.992887115,0.008299878830206294,5874078.981781006,0.2516347709222971,5874.078981781007,0.0002516347709222968,688310.0280761719,568130.9648109431,-0.013228893
2024-05-07,1244158.7115394587,-0.009531702966287501,6180337.990570068,0.2437512071978205,6180.337990570069,0.0002437512071978202,370074.9969482422,874083.7145912165,-0.013506055
2024-05-08,1229533.6962806697,-0.01175494341931088,6180337.990570068,0.0,6180.337990570069,0.0,355449.9816894531,874083.7145912165,-0.01795876
2024-05-09,1255508.7329017634,0.021125924974376906,6180337.990570068,0.0,6180.337990570069,0.0,381425.0183105469,874083.7145912165,0.030738473
2024-05-10,1239108.7008583064,-0.013062459554186345,6180337.990570068,0.0,6180.337990570069,0.0,365024.98626708984,874083.7145912165,-0.03605324
2024-05-11,1237633.7100135798,-0.0011903643673108462,6180337.990570068,0.0,6180.337990570069,0.0,363549.9954223633,874083.7145912165,0.00042760372
2024-05-12,1232658.6962806697,-0.004019778786451743,6180337.990570068,0.0,6180.337990570069,0.0,358574.9816894531,874083.7145912165,0.010817766
2024-05-13,1242933.6978065486,0.008335641939558705,6180337.990570068,0.0,6180.337990570069,0.0,368849.98321533203,874083.7145912165,0.023682475
2024-05-14,1229158.7115394587,-0.011082639638300158,6180337.990570068,0.0,6180.337990570069,0.0,355074.9969482422,874083.7145912165,-0.021649003
2024-05-15,1270383.7252723689,0.033539211288083313,6180337.990570068,0.0,6180.337990570069,0.0,396300.01068115234,874083.7145912165,0.075173736
2024-05-16,1272508.7023841853,0.0016727049233575576,6180337.990570068,0.0,6180.337990570069,0.0,398424.98779296875,874083.7145912165,-0.01467061
2024-05-17,1296659.7845115657,0.018991632891910193,6196273.9906311035,0.012523293578407207,6196.273990631104,1.2523293578407065e-05,406656.005859375,890003.7786521907,0.02742064
2024-05-18,1306234.6150230402,0.007635752746408848,6522416.989898682,0.2515254989499283,6522.416989898682,0.0002515254989499279,708813.9801025391,597420.6349205012,-0.0016232729
2024-05-19,1295378.612215423,-0.008310913432213478,6522416.989898682,0.0,6522.416989898682,0.0,697957.9772949219,597420.6349205012,-0.0095822215
2024-05-20,1393008.6308311457,0.07536794084375902,6522416.989898682,0.0,6522.416989898682,0.0,795587.9959106445,597420.6349205012,0.078048825
2024-05-21,1386125.6306480402,-0.004941103759708001,6522416.989898682,0.0,6522.416989898682,0.0,788704.9957275391,597420.6349205012,-0.01817125
2024-05-22,1378178.6259483332,-0.005733249947908152,6522416.989898682,0.0,6522.416989898682,0.0,780757.991027832,597420.6349205012,-0.013994992
2024-05-23,1380949.6540855402,0.002010645126135424,6522416.989898682,0.0,6522.416989898682,0.0,783529.0191650391,597420.6349205012,-0.017305613
2024-05-24,1355958.6308311457,-0.018096983608677245,6522416.989898682,0.0,6522.416989898682,0.0,758537.9959106445,597420.6349205012,0.008538246
2024-05-25,1359599.8808509822,0.0026977371848646175,6539186.989593506,0.012367633726808401,6539.186989593506,1.2367633726808267e-05,778966.015625,580633.8652259822,0.010803461
2024-05-26,1355464.8710853572,-0.0030413431362150984,6539186.989593506,0.0,6539.186989593506,0.0,774831.005859375,580633.8652259822,-0.011298776
2024-05-27,1378415.8476478572,0.01693218101928568,6539186.989593506,0.0,6539.186989593506,0.0,797781.982421875,580633.8652259822,0.013556957
2024-05-28,1369934.8417884822,-0.006152719350874466,6539186.989593506,0.0,6539.186989593506,0.0,789300.9765625,580633.8652259822,-0.014949501
2024-05-29,1361344.8759681697,-0.00627034626632176,6539186.989593506,0.0,6539.186989593506,0.0,780711.0107421875,580633.8652259822,-0.0109062195
2024-05-30,1355936.8681556697,-0.003972547961921772,6539186.989593506,0.0,6539.186989593506,0.0,775303.0029296875,580633.8652259822,0.010343313
2024-05-31,1354422.8544837947,-0.0011165812416726634,6539186.989593506,0.0,6539.186989593506,0.0,773788.9892578125,580633.8652259822,-0.011882067
2024-06-01,1359378.2974281306,0.003952239075091297,6936746.974945068,0.2935272275090801,6936.746974945068,0.00029352722750907996,381582.0068359375,977796.2905921931,0.0033586025
2024-06-02,1355887.2818031306,-0.002568097218857187,6936746.974945068,0.0,6936.746974945068,0.0,378090.9912109375,977796.2905921931,-1.8000603e-05
2024-06-03,1354502.2964515681,-0.001021460537428062,6936746.974945068,0.0,6936.746974945068,0.0,376706.005859375,977796.2905921931,0.015409946
2024-06-04,1358819.2886390681,0.0031871427599712153,6936746.974945068,0.0,6936.746974945068,0.0,381022.998046875,977796.2905921931,0.025111914
2024-06-05,1368048.182984161,0.007082610927553254,7331840.972137451,0.29076272356134353,7331.840972137451,0.0002907627235613434,785740.983581543,582307.199402618,0.008082986
2024-06-06,1354998.181458282,-0.009539138817035362,7331840.972137451,0.0,7331.840972137451,0.0,772690.9820556641,582307.199402618,-0.004344642
2024-06-07,1341092.8472145076,-0.009973437191825908,7723185.958099365,0.28881587541375076,7723.185958099365,0.00028881587541375076,367832.0068359375,973260.8403785701,-0.020388126
2024-06-08,1340724.0152320857,-7.463887117327069e-07,8091016.96395874,0.27427706189274786,8091.01696395874,0.00027427706189274805,0.0,1340724.0152320857,-0.0006508827
2024-06-09,1340724.0152320857,0.0,8091016.96395874,0.0,8091.01696395874,0.0,0.0,1340724.0152320857,0.0048719645
2024-06-10,1340724.0152320857,0.0,8091016.96395874,0.0,8091.01696395874,0.0,0.0,1340724.0152320857,-0.0015526414
2024-06-11,1340724.0152320857,0.0,8091016.96395874,0.0,8091.01696395874,0.0,0.0,1340724.0152320857,-0.03200686
2024-06-12,1340724.0152320857,0.0,8091016.96395874,0.0,8091.01696395874,0.0,0.0,1340724.0152320857,0.014109254
2024-06-13,1340724.0152320857,0.0,8091016.96395874,0.0,8091.01696395874,0.0,0.0,1340724.0152320857,-0.021841466
2024-06-14,1340724.0152320857,0.0,8091016.96395874,0.0,8091.01696395874,0.0,0.0,1340724.0152320857,-0.010917842
2024-06-15,1340724.0152320857,0.0,8091016.96395874,0.0,8091.01696395874,0.0,0.0,1340724.0152320857,0.0027899742
2024-06-16,1340724.0152320857,0.0,8091016.96395874,0.0,8091.01696395874,0.0,0.0,1340724.0152320857,0.0067738295
2024-06-17,1340724.0152320857,0.0,8091016.96395874,0.0,8091.01696395874,0.0,0.0,1340724.0152320857,-0.002587676
2024-06-18,1340724.0152320857,0.0,8091016.96395874,0.0,8091.01696395874,0.0,0.0,1340724.0152320857,-0.019983768
2024-06-19,1340724.0152320857,0.0,8091016.96395874,0.0,8091.01696395874,0.0,0.0,1340724.0152320857,-0.003083229
2024-06-20,1340724.0152320857,0.0,8091016.96395874,0.0,8091.01696395874,0.0,0.0,1340724.0152320857,-0.001606524
2024-06-21,1340724.0152320857,0.0,8091016.96395874,0.0,8091.01696395874,0.0,0.0,1340724.0152320857,-0.011198223
2024-06-22,1340724.0152320857,0.0,8091016.96395874,0.0,8091.01696395874,0.0,0.0,1340724.0152320857,0.0018466711
2024-06-23,1340724.0152320857,0.0,8091016.96395874,0.0,8091.01696395874,0.0,0.0,1340724.0152320857,-0.016370475
2024-06-24,1340724.0152320857,0.0,8091016.96395874,0.0,8091.01696395874,0.0,0.0,1340724.0152320857,-0.046143174
2024-06-25,1340724.0152320857,0.0,8091016.96395874,0.0,8091.01696395874,0.0,0.0,1340724.0152320857,0.025089145
2024-06-26,1340724.0152320857,0.0,8091016.96395874,0.0,8091.01696395874,0.0,0.0,1340724.0152320857,-0.01522541
2024-06-27,1340724.0152320857,0.0,8091016.96395874,0.0,8091.01696395874,0.0,0.0,1340724.0152320857,0.013825417
2024-06-28,1315166.7485847468,-0.018771962271091347,8480262.981414795,0.2903252369867294,8480.262981414795,0.0002903252369867294,364077.9968261719,951088.751758575,-0.020721138
2024-06-29,1315816.7485847468,0.0004942339066125767,8480262.981414795,0.0,8480.262981414795,0.0,364727.9968261719,951088.751758575,0.009248018
2024-06-30,1332274.753345489,0.012507824344418723,8480262.981414795,0.0,8480.262981414795,0.0,381186.00158691406,951088.751758575,0.029274106
2024-07-01,1332422.085753631,0.00012159159197177186,8494923.98147583,0.011004486892977419,8494.92398147583,1.1004486892976871e-05,396008.99505615234,936413.0906974787,0.0020387173
2024-07-02,1352294.0874015803,0.014914194128438977,8494923.98147583,0.0,8494.92398147583,0.0,415880.99670410156,936413.0906974787,-0.01215452
2024-07-03,1316681.0808097834,-0.026335252755727796,8494923.98147583,0.0,8494.92398147583,0.0,380267.9901123047,936413.0906974787,-0.031011105
2024-07-04,1281635.092345428,-0.02661691504126537,8494923.98147583,0.0,8494.92398147583,0.0,345222.0016479492,936413.0906974787,-0.052460432
2024-07-05,1299077.1104728694,0.013609192063805016,8494923.98147583,0.0,8494.92398147583,0.0,362664.0197753906,936413.0906974787,-0.007383406
2024-07-06,1322648.0989372248,0.018144410577579595,8494923.98147583,0.0,8494.92398147583,0.0,386235.0082397461,936413.0906974787,0.028277874
2024-07-07,1291841.0890495295,-0.02329191711117219,8494923.98147583,0.0,8494.92398147583,0.0,355427.9983520508,936413.0906974787,-0.04074043
2024-07-08,1313900.0841056819,0.017075625820496407,8494923.98147583,0.0,8494.92398147583,0.0,377486.9934082031,936413.0906974787,0.015339136
2024-07-09,1318394.1048149103,0.003431008007015039,8508904.98123169,0.010640839379636443,8508.904981231688,1.064083937963589e-05,395975.9948730469,922418.1099418635,0.023545623
2024-07-10,1319962.0979789728,0.001189320521334272,8508904.98123169,0.0,8508.904981231688,0.0,397543.9880371094,922418.1099418635,-0.005583942
2024-07-11,1302462.0979789728,-0.01325795644192715,8508904.98123169,0.0,8508.904981231688,0.0,380043.9880371094,922418.1099418635,-0.0066860914
2024-07-12,1312906.1287406916,0.008018683060278474,8508904.98123169,0.0,8508.904981231688,0.0,390488.0187988281,922418.1099418635,0.009578109
2024-07-13,1319738.0928520197,0.005203695802594191,8508904.98123169,0.0,8508.904981231688,0.0,397319.98291015625,922418.1099418635,0.022714376
2024-07-14,1335866.1201957697,0.012220627282869838,8508904.98123169,0.0,8508.904981231688,0.0,413448.01025390625,922418.1099418635,0.026921988
2024-07-15,1392176.5977592464,0.04239571368895414,8833424.976348877,0.24292853169270395,8833.424976348875,0.00024292853169270367,794603.0029296875,597573.5948295587,0.064578414
2024-07-16,1391581.632439422,-0.00041591585524756736,8849361.975860596,0.011447541595922435,8849.361975860595,1.1447541595922958e-05,778086.9750976562,613494.6573417658,0.004941702
2024-07-17,1372545.5997367855,-0.013667879957414352,8865423.975372314,0.011542261795711046,8865.423975372314,1.1542261795711568e-05,743005.0048828125,629540.5948539729,-0.014697731
2024-07-18,1386162.5980278011,0.009920980617057073,8865423.975372314,0.0,8865.423975372314,0.0,756622.0031738281,629540.5948539729,-0.0015614033
2024-07-19,1419631.610478973,0.024145084060694454,8865423.975372314,0.0,8865.423975372314,0.0,790091.015625,629540.5948539729,0.041759133
2024-07-20,1432650.6107231136,0.009170689176009621,8865423.975372314,0.0,8865.423975372314,0.0,803110.0158691406,629540.5948539729,0.007200122
2024-07-21,1461700.2413841244,0.020288959809223735,8882783.975982666,0.012117400069783452,8882.783975982666,1.2117400069783452e-05,814817.0059204102,646883.2354637141,0.01527226
2024-07-22,1438633.7821296686,-0.01576794584919931,8901232.976531982,0.012621603271985873,8901.232976531983,1.2621603271986372e-05,773319.9951171875,665313.7870124812,-0.009291172
2024-07-23,1428836.7850593561,-0.006809931194448669,8901232.976531982,0.0,8901.232976531983,0.0,763522.998046875,665313.7870124812,-0.023633242
2024-07-24,1426238.7870124811,-0.0018182608916854524,8901232.976531982,0.0,8901.232976531983,0.0,760925.0,665313.7870124812,-0.008493185
2024-07-25,1395301.7997077936,-0.02169130974869271,8901232.976531982,0.0,8901.232976531983,0.0,729988.0126953125,665313.7870124812,0.006484866
2024-07-26,1421887.2312263483,0.0192811179067203,9218779.973602295,0.22758301977164633,9218.779973602295,0.00022758301977164632,439343.994140625,982543.2370857234,0.03203714
2024-07-27,1423951.232691192,0.0014515929389587326,9218779.973602295,0.0,9218.779973602295,0.0,441407.99560546875,982543.2370857234,-0.00016921759
2024-07-28,1426303.2224372858,0.0016517347589556242,9218779.973602295,0.0,9218.779973602295,0.0,443759.9853515625,982543.2370857234,0.0052046776
2024-07-29,1420711.2546638483,-0.003920602355424727,9218779.973602295,0.0,9218.779973602295,0.0,438168.017578125,982543.2370857234,-0.021468103
2024-07-30,1412527.2458747858,-0.005760501130821901,9218779.973602295,0.0,9218.779973602295,0.0,429984.0087890625,982543.2370857234,-0.008934498
2024-07-31,1394647.2531990046,-0.01265815772969963,9218779.973602295,0.0,9218.779973602295,0.0,412104.01611328125,982543.2370857234,-0.023569226
2024-08-01,1384231.2253669733,-0.007468575159875907,9218779.973602295,0.0,9218.779973602295,0.0,401687.98828125,982543.2370857234,0.011233807
2024-08-02,1349191.2473396296,-0.025313674034519996,9218779.973602295,0.0,9218.779973602295,0.0,366648.01025390625,982543.2370857234,-0.058996975
2024-08-03,1324591.2473396296,-0.018233145262769025,9218779.973602295,0.0,9218.779973602295,0.0,342048.01025390625,982543.2370857234,-0.013014019
2024-08-04,1314535.2414802546,-0.0075917803923073995,9218779.973602295,0.0,9218.779973602295,0.0,331992.00439453125,982543.2370857234,-0.041796923
2024-08-05,1294015.2341560358,-0.015610085356944747,9218779.973602295,0.0,9218.779973602295,0.0,311471.9970703125,982543.2370857234,-0.071219385
2024-08-06,1329103.2224372858,0.027115591343199748,9218779.973602295,0.0,9218.779973602295,0.0,346559.9853515625,982543.2370857234,0.037083387
2024-08-07,1329991.2473396296,0.0006681384014067062,9218779.973602295,0.0,9218.779973602295,0.0,347448.01025390625,982543.2370857234,-0.015848279
2024-08-08,1374055.2488044733,0.033131046202736,9218779.973602295,0.0,9218.779973602295,0.0,391512.01171875,982543.2370857234,0.11883426
2024-08-09,1357615.2341560358,-0.011964595064675523,9218779.973602295,0.0,9218.779973602295,0.0,375071.9970703125,982543.2370857234,-0.013747036
2024-08-10,1352167.2239021296,-0.004012926576573823,9218779.973602295,0.0,9218.779973602295,0.0,369623.98681640625,982543.2370857234,0.001405716
2024-08-11,1322311.2546638483,-0.022080086479334925,9218779.973602295,0.0,9218.779973602295,0.0,339768.017578125,982543.2370857234,-0.03629011
2024-08-12,1333639.220972442,0.008566792628164911,9218779.973602295,0.0,9218.779973602295,0.0,351095.98388671875,982543.2370857234,0.010799289
2024-08-13,1334503.2224372858,0.0006478524710856592,9218779.973602295,0.0,9218.779973602295,0.0,351959.9853515625,982543.2370857234,0.020902753
2024-08-14,1327447.2531990046,-0.005287337729611845,9218779.973602295,0.0,9218.779973602295,0.0,344904.01611328125,982543.2370857234,-0.03142178
2024-08-15,1324735.2414802546,-0.0020430278583306,9218779.973602295,0.0,9218.779973602295,0.0,342192.00439453125,982543.2370857234,-0.019466043
2024-08-16,1316239.220972442,-0.006413372454951131,9218779.973602295,0.0,9218.779973602295,0.0,333695.98388671875,982543.2370857234,0.023175478
